12.25,455.69
12.26,455.126
12.27,454.563
12.28,454.001
12.29,453.44
12.3,452.879
12.31,452.318
12.32,451.759
12.33,451.2
12.34,450.642
12.35,450.085
12.36,449.528
12.37,448.973
12.38,448.417
12.39,447.863
12.4,447.309
12.41,446.756
12.42,446.204
12.43,445.652
12.44,445.101
12.45,444.551
12.46,444.001
12.47,443.453
12.48,442.905
12.49,442.357
12.5,441.81
12.51,441.264
12.52,440.719
12.53,440.174
12.54,439.63
12.55,439.087
12.56,438.545
12.57,438.003
12.58,437.462
12.59,436.921
12.6,436.381
12.61,435.842
12.62,435.304
12.63,434.766
12.64,434.229
12.65,433.693
12.66,433.157
12.67,432.622
12.68,432.088
12.69,431.554
12.7,431.021
12.71,430.489
12.72,429.957
12.73,429.426
12.74,428.896
12.75,428.366
12.76,427.837
12.77,427.309
12.78,426.781
12.79,426.254
12.8,425.728
12.81,425.203
12.82,424.678
12.83,424.153
12.84,423.63
12.85,423.107
12.86,422.585
12.87,422.063
12.88,421.542
12.89,421.022
12.9,420.502
12.91,419.983
12.92,419.465
12.93,418.947
12.94,418.43
12.95,417.914
12.96,417.398
12.97,416.883
12.98,416.369
12.99,415.855
13,415.342
13.01,414.829
13.02,414.317
13.03,413.806
13.04,413.296
13.05,412.786
13.06,412.277
13.07,411.768
13.08,411.26
13.09,410.753
13.1,410.246
13.11,409.74
13.12,409.235
13.13,408.73
13.14,408.226
13.15,407.722
13.16,407.219
13.17,406.717
13.18,406.216
13.19,405.715
13.2,405.214
13.21,404.715
13.22,404.216
13.23,403.717
13.24,403.219
13.25,402.722
13.26,402.226
13.27,401.73
13.28,401.234
13.29,400.74
13.3,400.246
13.31,399.752
13.32,399.259
13.33,398.767
13.34,398.276
13.35,397.785
13.36,397.294
13.37,396.804
13.38,396.315
13.39,395.827
13.4,395.339
13.41,394.852
13.42,394.365
13.43,393.879
13.44,393.393
13.45,392.909
13.46,392.424
13.47,391.941
13.48,391.458
13.49,390.975
13.5,390.494
13.51,390.012
13.52,389.532
13.53,389.052
13.54,388.572
13.55,388.094
13.56,387.615
13.57,387.138
13.58,386.661
13.59,386.184
13.6,385.708
13.61,385.233
13.62,384.759
13.63,384.285
13.64,383.811
13.65,383.338
13.66,382.866
13.67,382.394
13.68,381.923
13.69,381.453
13.7,380.983
13.71,380.514
13.72,380.045
13.73,379.577
13.74,379.109
13.75,378.642
13.76,378.176
13.77,377.71
13.78,377.245
13.79,376.78
13.8,376.316
13.81,375.853
13.82,375.39
13.83,374.928
13.84,374.466
13.85,374.005
13.86,373.544
13.87,373.084
13.88,372.625
13.89,372.166
13.9,371.708
13.91,371.25
13.92,370.793
13.93,370.336
13.94,369.88
13.95,369.425
13.96,368.97
13.97,368.515
13.98,368.062
13.99,367.609
14,367.156
14.01,366.704
14.02,366.252
14.03,365.802
14.04,365.351
14.05,364.901
14.06,364.452
14.07,364.004
14.08,363.555
14.09,363.108
14.1,362.661
14.11,362.214
14.12,361.769
14.13,361.323
14.14,360.878
14.15,360.434
14.16,359.991
14.17,359.547
14.18,359.105
14.19,358.663
14.2,358.221
14.21,357.78
14.22,357.34
14.23,356.9
14.24,356.461
14.25,356.022
14.26,355.584
14.27,355.147
14.28,354.709
14.29,354.273
14.3,353.837
14.31,353.401
14.32,352.967
14.33,352.532
14.34,352.098
14.35,351.665
14.36,351.232
14.37,350.8
14.38,350.368
14.39,349.937
14.4,349.507
14.41,349.077
14.42,348.647
14.43,348.218
14.44,347.79
14.45,347.362
14.46,346.934
14.47,346.507
14.48,346.081
14.49,345.655
14.5,345.23
14.51,344.805
14.52,344.381
14.53,343.957
14.54,343.534
14.55,343.111
14.56,342.689
14.57,342.268
14.58,341.846
14.59,341.426
14.6,341.006
14.61,340.586
14.62,340.167
14.63,339.749
14.64,339.331
14.65,338.914
14.66,338.497
14.67,338.08
14.68,337.664
14.69,337.249
14.7,336.834
14.71,336.42
14.72,336.006
14.73,335.593
14.74,335.18
14.75,334.768
14.76,334.356
14.77,333.944
14.78,333.534
14.79,333.123
14.8,332.714
14.81,332.305
14.82,331.896
14.83,331.488
14.84,331.08
14.85,330.673
14.86,330.266
14.87,329.86
14.88,329.454
14.89,329.049
14.9,328.644
14.91,328.24
14.92,327.836
14.93,327.433
14.94,327.03
14.95,326.628
14.96,326.227
14.97,325.825
14.98,325.425
14.99,325.025
15,324.625
15.01,324.226
15.02,323.827
15.03,323.429
15.04,323.031
15.05,322.634
15.06,322.237
15.07,321.841
15.08,321.445
15.09,321.05
15.1,320.655
15.11,320.261
